system:index,NDSI,NDVI,NDWI,label,subregion,.geo
2_000000000000000000cd_0,-0.21681985,0.17500697,-0.22176419,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d0_0,-0.12360618,0.19208717,-0.19385774,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d3_0,-0.24398945,0.12233845,-0.21150504,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d4_0,-0.18009613,0.18708616,-0.19105491,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d5_0,-0.1537167,0.15893292,-0.18947063,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d6_0,-0.23251696,0.122163296,-0.16515231,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d7_0,-0.16595939,0.11021707,-0.15131249,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d8_0,-0.2445145,0.16182959,-0.19414376,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d9_0,-0.19710512,0.117759064,-0.14877585,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000db_0,-0.20034824,0.19145545,-0.20889351,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dc_0,-0.16972296,0.17069086,-0.1871574,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dd_0,-0.20538743,0.1400876,-0.17385471,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000de_0,-0.16176353,0.13671046,-0.17981145,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e0_0,-0.21224603,0.09721829,-0.15687637,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e1_0,-0.22368835,0.1450297,-0.17831773,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e2_0,-0.19337453,0.1372671,-0.16169141,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e4_0,-0.1689182,0.19249554,-0.21125409,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5_0,-0.24625044,0.14134212,-0.18944518,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e7_0,-0.25631464,0.18460183,-0.21353963,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ea_0,-0.15163766,0.09511936,-0.13826373,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000eb_0,-0.2621916,0.16110097,-0.20337567,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ec_0,-0.267721,0.1319039,-0.17876671,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ee_0,-0.17386925,0.10271428,-0.13714817,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ef_0,-0.14303847,0.25792623,-0.24466656,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f0_0,-0.16601181,0.12413463,-0.15317963,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f1_0,-0.25590163,0.12798011,-0.16914628,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f2_0,-0.22477295,0.14591189,-0.19844453,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f4_0,-0.13000573,0.14581814,-0.1636844,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f6_0,-0.14653371,0.0668825,-0.10614189,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f9_0,-0.14224845,0.11289703,-0.14887522,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000103_0,-0.15436077,0.14989462,-0.1785668,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000106_0,-0.16215093,0.18069214,-0.18834142,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000107_0,-0.11297681,0.20653842,-0.20268457,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000108_0,-0.13849644,0.08351327,-0.10803119,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000109_0,-0.24889553,0.34991547,-0.358815,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000010a_0,-0.24640806,0.13446137,-0.17412297,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000010c_0,-0.13584895,0.12708871,-0.13376379,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000111_0,-0.21524653,0.14555983,-0.17468227,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000117_0,-0.18548863,0.1805718,-0.2096069,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000118_0,-0.20019233,0.13347103,-0.18860546,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000011a_0,-0.15786998,0.13724837,-0.16874835,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000011b_0,-0.14622015,0.1534,-0.16693959,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000011c_0,-0.26677424,0.12700361,-0.17233688,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000011f_0,-0.19846971,0.11563807,-0.16240536,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000120_0,-0.11911951,0.11172759,-0.14421625,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000121_0,-0.15835227,0.10505936,-0.15321958,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000122_0,-0.17689256,0.12049773,-0.15577865,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000123_0,-0.21741144,0.14819133,-0.18898961,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000124_0,-0.2245383,0.1226727,-0.17121576,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000125_0,-0.14677325,0.16268362,-0.18479368,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000126_0,-0.1440185,0.06997936,-0.10114232,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000127_0,-0.18378878,0.09941773,-0.14969932,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000128_0,-0.25205198,0.11827349,-0.1672364,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012a_0,-0.24997628,0.15713258,-0.19024551,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012c_0,-0.20137922,0.11307738,-0.18026103,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000012f_0,-0.12279946,0.12053453,-0.15106475,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000130_0,-0.17504232,0.1558711,-0.17551413,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000133_0,-0.17357348,0.16935685,-0.19609621,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000135_0,-0.23244265,0.093452394,-0.15086533,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000136_0,-0.16997892,0.18088734,-0.19432051,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000137_0,-0.21373868,0.10499749,-0.14201345,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000138_0,-0.15429793,0.13033494,-0.14817391,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000139_0,-0.24422076,0.12827337,-0.18062212,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013a_0,-0.14967483,0.11872334,-0.14990354,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013b_0,-0.16999109,0.10975132,-0.14992885,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013c_0,-0.15064514,0.097248726,-0.13621797,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013d_0,-0.20504019,0.122049116,-0.16707417,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013e_0,-0.23653288,0.16742054,-0.20045097,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000013f_0,-0.18944146,0.1099126,-0.16471176,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000140_0,-0.16774045,0.21075399,-0.21877411,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000141_0,-0.17304234,0.22066051,-0.22943892,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000143_0,-0.24774966,0.15077586,-0.18068579,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000145_0,-0.1592231,0.19802484,-0.22388993,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000014a_0,-0.19726324,0.166372,-0.1918951,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000014b_0,-0.17745118,0.14153558,-0.1635311,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000014f_0,-0.15816991,0.10309143,-0.1419607,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000150_0,-0.24620193,0.18995197,-0.21513401,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000156_0,-0.18151756,0.106930405,-0.14176333,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000015c_0,-0.1592439,0.12601879,-0.15524809,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000015d_0,-0.14610946,0.21944731,-0.23359941,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000015e_0,-0.17793262,0.15772636,-0.17550561,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000015f_0,-0.2090118,0.17714182,-0.20097242,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000162_0,-0.18754491,0.10538993,-0.15087827,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000164_0,-0.21657643,0.11766294,-0.16346024,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000165_0,-0.13444506,0.14249794,-0.15027961,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000166_0,-0.09936153,0.1532994,-0.16315354,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000016a_0,-0.12692918,0.17431237,-0.18007167,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000016b_0,-0.16238977,0.11415488,-0.15372218,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000016c_0,-0.1707858,0.0952766,-0.13427584,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000016e_0,-0.17485683,0.13849391,-0.17099968,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000016f_0,-0.15021375,0.0891487,-0.14357638,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000171_0,-0.18125553,0.15473971,-0.18414278,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000172_0,-0.049019687,0.02342544,-0.053231433,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000176_0,-0.15973258,0.11718382,-0.14383963,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000178_0,-0.20022453,0.12180638,-0.15694512,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000017b_0,-0.20100546,0.14559165,-0.16903704,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000017c_0,-0.1700974,0.09919868,-0.14016967,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000017f_0,-0.24084793,0.12228942,-0.16525297,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000185_0,-0.22183037,0.12694111,-0.18659373,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000186_0,-0.24094485,0.114645466,-0.1712081,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000018c_0,-0.22475214,0.087934524,-0.1474958,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000190_0,-0.15325907,0.11658682,-0.12816755,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000192_0,-0.22660686,0.13384448,-0.17665514,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000194_0,-0.2251006,0.13491471,-0.1707398,1,Unknown,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000195_0,-0.15331727,0.17664401,-0.18800877,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000197_0,-0.25516555,0.1568889,-0.19573635,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000199_0,-0.164298,0.14009978,-0.15954277,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000019b_0,-0.21284458,0.20265347,-0.223285,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000019c_0,-0.21292005,0.15523776,-0.20037761,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000019d_0,-0.20132387,0.082457826,-0.16060561,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000019e_0,-0.24824367,0.17339699,-0.20630021,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a2_0,-0.24734879,0.18840237,-0.24093115,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a5_0,-0.14625363,0.16494367,-0.1923431,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a6_0,-0.2163321,0.2990424,-0.3032466,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a7_0,-0.16473083,0.099181354,-0.13818601,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001a8_0,-0.1255672,0.22075875,-0.22142678,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ab_0,-0.23246363,0.1320804,-0.17103022,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ac_0,-0.24914515,0.10771503,-0.15575534,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ad_0,0.061915744,-0.030397434,0.058247387,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ae_0,-0.19318643,0.17792028,-0.19755258,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001af_0,-0.2469776,0.11797263,-0.1592861,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b0_0,-0.22049166,0.10495505,-0.1573724,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001b8_0,-0.16617516,0.14801481,-0.18017192,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ba_0,-0.14622226,0.08507848,-0.16843936,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001bc_0,-0.17901804,0.1616681,-0.17524505,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001be_0,-0.158914,0.1568168,-0.16534267,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c0_0,-0.22466095,0.11769147,-0.1777013,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c1_0,-0.21082418,0.11028672,-0.17464957,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c2_0,-0.21642034,0.12343489,-0.17846642,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c3_0,-0.21414863,0.12695733,-0.15502506,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c4_0,-0.18194394,0.17656238,-0.19444561,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001cb_0,-0.14223295,0.22843112,-0.22497037,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001cd_0,-0.17424059,0.14686766,-0.1567993,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ce_0,-0.23964259,0.12650035,-0.16643009,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001cf_0,-0.20899694,0.11038711,-0.14128144,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d1_0,-0.15023603,0.19039014,-0.19449008,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d2_0,-0.19311939,0.10478843,-0.13960752,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d5_0,-0.2509551,0.12531808,-0.16951016,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d6_0,-0.20489144,0.1534497,-0.18515822,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d7_0,-0.19690506,0.12376929,-0.16909006,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d8_0,-0.19691604,0.22406961,-0.24103272,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001d9_0,-0.19534937,0.14793372,-0.17917506,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001da_0,-0.13825949,0.12916689,-0.16732235,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001db_0,-0.16523504,0.11768733,-0.1437611,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001dd_0,-0.24736892,0.12502365,-0.17170441,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001df_0,-0.16931386,0.13906057,-0.16305207,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e0_0,-0.18537594,0.15110166,-0.18154566,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e1_0,-0.24418463,0.122196905,-0.1660401,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e2_0,-0.130198,0.16162655,-0.16246583,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e4_0,-0.15867743,0.065570876,-0.10616905,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e6_0,-0.15061079,0.13914545,-0.17884451,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e9_0,-0.16935965,0.17414634,-0.1939155,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001eb_0,-0.039445724,0.14949727,-0.14375219,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ed_0,-0.20173588,0.14169711,-0.18045442,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ee_0,-0.18103145,0.17836003,-0.18612428,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f1_0,-0.17478138,0.085818455,-0.1475187,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f2_0,-0.2148447,0.12602316,-0.16271308,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f6_0,-0.18473333,0.21325217,-0.21932968,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f7_0,-0.114702925,0.14907669,-0.15953621,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f8_0,-0.17013435,0.082934275,-0.12192167,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001fa_0,-0.20128912,0.17560321,-0.20347108,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000201_0,-0.19827594,0.18626052,-0.20397039,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000202_0,-0.20496641,0.09447283,-0.12972467,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000206_0,-0.20100892,0.12831853,-0.17129233,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000208_0,-0.17003536,0.14211155,-0.17866887,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000209_0,-0.16909198,0.22355193,-0.2310362,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000210_0,-0.18932214,0.18833661,-0.205862,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000211_0,-0.23263149,0.14936736,-0.17733599,1,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
